name,city,country,iata,icao,latitude,longitude,altitude,timezone
Kericho Airport,Kericho,Kenya,KEY,HKKR,-0.3899,35.242093,6446,U
Kilaguni Airport,Kilaguni,Kenya,ILU,HKKL,-2.91060996055603,38.0652008056641,2750,U
Antsirabe Airport,Antsirabe,Madagascar,ATJ,FMME,-19.8392214824,47.0637130737,4997,U
Bekily Airport,Bekily,Madagascar,OVA,FMSL,-24.2356947547,45.3045272827,1270,U
Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,UUYX,65.4372940063,52.2003364563,262,N
Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,UNBG,51.9667015076,85.8332977295,965,N
Fond du Lac County Airport,Fond du Lac,United States,FLD,KFLD,43.7711982727,-88.4884033203,808,A
Waupaca Municipal Airport,Waupaca,United States,\N,KPCZ,44.33330154,-89.01979828,840,A
Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5452003479,-89.530296325684,1110,A
Mys Shmidta Airport,Mys Shmidta,Russia,\N,UHMI,68.8683013916016,-179.373001098633,20,N
Moma Airport,Honuu,Russia,MQJ,UEMA,66.450861,143.261551,656,N
Luce County Airport,Newberry,United States,\N,KERY,46.3111991882324,-85.4572982788086,869,A
Peenemünde Airport,Peenemunde,Germany,PEF,EDCP,54.1577796936,13.7744436264,7,E
Góraszka Airport,Goraszka,Poland,\N,EPGO,52.184440612793,21.2811107635498,361,E
Nusawiru Airport,Nusawiru,Indonesia,CJN,WI1A,-7.719895,108.488995,16,N
Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533988953,-82.7238006592,1224,A
Tiputini Airport,Tiputini,Ecuador,TPN,SETI,-0.776111006736755,-75.5263977050781,997,S
Rio Amazonas Airport,Pastaza,Ecuador,PTZ,SESM,-1.50523996353,-78.0626983643,3465,S
Clarksville–Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,36.6218986511,-87.4150009155,550,A
Lompoc Airport,Lompoc,United States,LPC,KLPC,34.665599823,-120.468002319,88,A
Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.97900009,-75.8655014,660,A
Bost Airport,Lashkar Gah,Afghanistan,BST,OABT,31.559700012207,64.3649978637695,2464,U
Lankaran International Airport,Lankaran,Azerbaijan,LLK,UBBL,38.7463989258,48.8180007935,30,U
Gabala International Airport,Qabala,Azerbaijan,GBB,UBBQ,40.826667,47.7125,935,E
Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,UBBY,41.562222,46.667221,1279,E
Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.2644996643,-73.9618988037,1747,A
Typliy Klyuch Airport,Khandyga,Russia,KDY,UEMH,62.7890014648,136.854995728,925,N
Magan Airport,Yakutsk,Russia,GYG,UEMM,62.103484,129.545288,577,N
Qianjiang Wulingshan Airport,Qianjiang,China,JIQ,ZUQJ,29.5133333333,108.831111111,2075,N
Cooma Hospital Helipad,Yuzhno-Kurilsk,Russia,\N,YXCM,-36.242155,149.130147,2656,N
Lima Allen County Airport,Lima,United States,AOH,KAOH,40.706902,-84.026703,975,A
Sondok Airport,Hamhung,North Korea,DSO,ZKSD,39.745201,127.473999,12,U
Malcolm McKinnon Airport,Brunswick,United States,SSI,KSSI,31.15180016,-81.39129639,19,A
Beaver County Airport,Beaver Falls,United States,BFP,KBVI,40.7724990845,-80.3914031982,1253,A
Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.3116989136,-79.3196029663,39,A
Hardwick Field,Cleveland,United States,HDI,KHDI,35.220100402832,-84.8323974609375,874,A
Renton Municipal Airport,Renton,United States,RNT,KRNT,47.4930992126,-122.216003418,32,A
Brackett Field,La Verne,United States,POC,KPOC,34.091598510742,-117.78199768066,1011,A
Cross City Airport,Cross City,United States,CTY,KCTY,29.6354999542,-83.1047973633,42,A
Oconee County Regional Airport,Clemson,United States,CEU,KCEU,34.6719017,-82.8864975,892,A
Beech Factory Airport,Wichita,United States,BEC,KBEC,37.6944999695,-97.2149963379,1408,A
Tabing Airport,Padang,Indonesia,\N,WIMG,-0.874989,100.351997,9,U
Tom B. David Field,Calhoun,United States,\N,KCZL,34.45539856,-84.93920135,647,A
Habersham County Airport,Cornelia,United States,\N,KAJR,34.49990082,-83.55670166,1448,A
Georgetown Municipal Airport,Georgetown,United States,\N,KGTU,30.6788005828857,-97.6793975830078,790,A
Old Rhinebeck Airport,Rhinebeck,United States,\N,NY94,41.9715004,-73.86289978,323,U
Duxford Aerodrome,Duxford,United Kingdom,QFO,EGSU,52.090801,0.131944,125,E
Sidney Municipal-Lloyd W Carr Field,Sidney,United States,SNY,KSNY,41.10129929,-102.9850006,4313,A
Newnan Hospital Heliport,Bengassi,Mali,\N,GA46,33.3809013366699,-84.8010025024414,960,N
Great Keppel Is Airport,Great Keppel Island,Australia,GKL,YGKL,-23.1833000183,150.942001343,21,U
Roper Bar Airport,Roper Bar,Australia,RPB,YRRB,-14.734814,134.525485,92,U
Mount Garnet Airport,Mount Garnet,Australia,\N,YMRT,-17.7000007629395,145.149993896484,657,U
Innisfail Airport,Innisfail,Australia,IFL,YIFL,-17.5594005584717,146.011993408203,46,U
Kalaeloa Airport,Kapolei,United States,JRF,PHJR,21.3074,-158.070009,30,U
Bamiyan Airport,Bamyan,Afghanistan,BIN,OABN,34.8170013427734,67.8170013427734,8367,N
Changbaishan Airport,Baishan,China,NBS,ZYBS,42.066944,127.602222,2874,N
Orang Airport,Chongjin,North Korea,RGO,ZKHM,41.428538,129.647555,12,U
Moomba Airport,Moomba,Australia,MOO,YOOM,-28.0993995666504,140.197006225586,143,O
Lublin Airport,Lublin,Poland,LUZ,EPLB,51.240278,22.713611,633,E
Iosco County Airport,East Tawas,United States,ECA,K6D9,44.312801,-83.422302,606,A
Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,United States,\N,KMDQ,34.8614006,-86.55750275,756,A
Leesburg Executive Airport,Leesburg,United States,\N,KJYO,39.077999,-77.557503,389,A
Anoka County-Blaine (Janes Field) Airport,Anoka,United States,\N,KANE,45.145,-93.211401,912,U
Robinson Crusoe Airport,San Juan Bautista,Chile,\N,SCIR,-33.6650009155,-78.9297027588,433,S
Villa Airport,Maamigili,Maldives,VAM,VRMV,3.47055555556,72.8358333333,6,U
Lingling Airport,Yongzhou,China,LLF,ZGLG,26.338661,111.610043,340,U
Lošinj Island Airport,Mali Losinj,Croatia,LSZ,LDLO,44.5657997131,14.3930997849,151,E
Onslow Airport,Onslow,Australia,ONS,YOLW,-21.668300628662,115.1129989624,7,O
Theodore Airport,Theodore,Australia,TDR,YTDR,-24.9932994842529,150.093002319336,171,N
Williamson Sodus Airport,Williamson,United States,\N,KSDC,43.234699,-77.121,424,A
Fairoaks Airport,Fairoaks,United Kingdom,\N,EGTF,51.3480987549,-0.558888971806,80,U
Boulder Municipal Airport,Boulder,United States,WBU,KBDU,40.0393981934,-105.225997925,5288,A
Neustadt-Glewe Airport,Neustadt-Glewe,Germany,\N,EDAN,53.3597221374512,11.6152782440186,115,E
Goetsenhoven Air Base,GOETSENHOVEN,Belgium,\N,EBTN,50.7817001342773,4.95777988433838,246,E
Tutow Airport,Wildenrath,Germany,\N,EDUW,53.9219436645508,13.2188892364502,26,E
Bremgarten Airport,Bremgarten,Germany,\N,EDTG,47.9027786255,7.6177778244,696,E
Bitburg Airport,Birburg,Germany,BBJ,EDRB,49.945278,6.565,1220,U
Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,37.461101532,-122.114997864,4,A
Ust-Nera Airport,Ust-Nera,Russia,USR,UEMT,64.550003051758,143.11500549316,1805,N
Letiště Vysoké Mýto,Vysoke Myto,Czech Republic,\N,LKVM,49.926899,16.185801,991,E
Spa (la Sauvenière) Airfield,Spa,Belgium,\N,EBSP,50.482498,5.9103,1581,E
Falcon Field,Mesa,United States,MSC,KFFZ,33.4608001709,-111.727996826,1394,A
Coolidge Municipal Airport,Cooldige,United States,\N,KP08,32.9359016418457,-111.427001953125,1574,A
Cottonwood Airport,Cottonwood,United States,\N,KP52,34.7299995422,-112.035003662,3550,A
Namur-Suarlée Airfield,Namur,Belgium,\N,EBNM,50.487999,4.76892,594,E
Kiewit Airfield Hasselt,Hasselt,Belgium,\N,EBZH,50.970001,5.37507,141,E
Ak-Chin Regional Airport,Phoenix,United States,\N,KA39,32.990806,-111.918528,1300,A
Wickenburg Municipal Airport,Wickenburg,United States,\N,KE25,33.96889877,-112.7990036,2377,A
Yangzhou Taizhou Airport,Yangzhou,China,YTY,ZSYA,32.5634,119.7198,7,N
Oakland County International Airport,Pontiac,United States,PTK,KPTK,42.665500640869,-83.420097351074,980,A
Kissidougou Airport,Kissidougou,Guinea,KSI,GUKU,9.1605596542358,-10.124400138855,1808,N
Dillant Hopkins Airport,Keene,United States,EEN,KEEN,42.8983993530273,-72.2707977294922,488,A
Tianshui Maijishan Airport,Tianshui,China,THQ,ZLTS,34.5593986511,105.86000061,3590,N
Kawama Airport,Kawama,Cuba,VRO,MUKW,23.1240005493,-81.3015975952,16,U
Kooddoo Airport,Kooddoo,Maldives,GKK,VRMO,0.7324,73.4336,29,U
Glasgow Industrial Airport,Glasgow,United States,\N,07MT,48.4211006164551,-106.52799987793,2762,A
Rochester Airport,Rochester,United Kingdom,RCS,EGTO,51.3518981933594,0.50333297252655,436,E
Termas de Río Hondo international Airport,Rio Hondo,Argentina,RHD,SANR,-27.4966,-64.93595,935,S
Keetmanshoop Airport,Keetmanshoop,Namibia,KMP,FYKT,-26.5398006439209,18.111400604248,3506,U
Kangding Airport,Kangding,China,KGT,ZUKD,30.1575,101.734722,14042,N
Velikiy Ustyug Airport,Veliky Ustyug,Russia,VUS,ULWU,60.7882995605469,46.2599983215332,331,N
Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,41.6391983032,-91.5465011597,668,A
Turpan Jiaohe Airport,Turpan,China,TLQ,ZWTP,43.0308,89.0987,934,U
Lorenzo Airport,Morro de Sao Paulo,Brazil,\N,SNCL,-13.3894443511963,-38.9099998474121,3,S
Windom Municipal Airport,Windom,United States,\N,KMWM,43.9133987426758,-95.1093978881836,1410,A
Longview Ranch Airport,Longview,United States,\N,OG39,44.6617012023926,-119.652000427246,2080,A
Rothera Research Station,Rothera Research Station,United Kingdom,\N,EGAR,-67.5675,-68.1274027778,9,U
Sortavala Airport,Sortavala,Russia,\N,ULPW,61.7360992431641,30.6735992431641,0,N
Lee Airport,Annapolis,United States,ANP,KANP,38.942902,-76.568398,34,A
Cuamba Airport,Cuamba,Mozambique,FXO,FQCB,-14.815,36.529999,1919,N
Bodaybo Airport,Bodaibo,Russia,ODO,UIKB,57.8661003113,114.242996216,919,N
Zhytomyr Airport,Zhytomyr,Ukraine,ZTR,UKKV,50.270556,28.738611,0,E
Paluknys Airport,Paluknys,Lithuania,\N,EYVP,54.4848480224609,24.9873733520508,400,E
Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,VCRI,6.284467,81.124128,157,N
Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,31.382400512695,-103.51100158691,2613,A
Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,31.26479912,-89.25279999,151,A
Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,QCJ,SDBK,-22.939501,-48.467999,3012,S
Base Aérea Airport,Anapolis,Brazil,\N,SBAN,-16.2292,-48.964298,3731,S
Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,QSC,SDSC,-21.875401,-47.903703,2649,S
Chan Gurney Municipal Airport,Yankton,United States,YKN,KYKN,42.916698455811,-97.385902404785,1306,A
Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,OMBY,24.283611,52.580278,25,U
Bromont (Roland Desourdy) Airport,Bromont,Canada,ZBM,CZBM,45.2907981873,-72.7414016724,375,A
Beccles Airport,Beccles,United Kingdom,\N,EGSM,52.4352989197,1.61833000183,80,E
Kratie Airport,Kratie,Cambodia,KTI,VDKT,12.4879999160767,106.055000305176,0,N
Caldera Airport,Caldera,Chile,\N,SCCL,-27.0781002044678,-70.7953033447266,180,U
San Pedro de Atacama Airport,San Pedro de Atacama,Chile,\N,SCPE,-22.9216995239258,-68.1584014892578,7960,U
Copacabana Airport,Copacabana,Bolivia,\N,SLCC,-16.1910991668701,-69.0955963134766,12591,U
Guyuan Liupanshan Airport,Guyuan,China,GYU,ZLGY,36.0788888889,106.216944444,5696,U
RAF Brawdy,Brawdy,United Kingdom,\N,EGDA,51.88375,-5.119972,0,E
Changhai Airport,Changhai,China,CNI,ZYCH,39.2666666667,122.666944444,80,N
Redhill Aerodrome,Redhill,United Kingdom,KRH,EGKR,51.2136001587,-0.138611003757,222,E
Jiagedaqi Airport,Jiagedaqi District,China,JGD,ZYJD,50.371389,124.1175,1205,N
Chinchilla Airport,Chinchilla,Australia,CCL,YCCA,-26.7749996185303,150.617004394531,1028,O
Hayward Executive Airport,Hayward,United States,HWD,KHWD,37.659198761,-122.122001648,52,A
Motueka Airport,Motueka,New Zealand,MZP,NZMK,-41.1232986450195,172.988998413086,39,Z
Shute Harbour Airport,Shute Harbour,Australia,JHQ,YSHR,-20.277221,148.755556,12,O
Enstone Aerodrome,Enstone,United Kingdom,\N,EGTN,51.9281666667,-1.4285,550,U
Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,KARB,42.2229995728,-83.7455978394,839,A
Shepparton Airport,Shepparton,Australia,SHT,YSHT,-36.4289016723633,145.393005371094,374,O
Temora Airport,Temora,Australia,TEM,YTEM,-34.4213981628418,147.511993408203,921,O
Gayndah Airport,Gayndah,Australia,GAH,YGAY,-25.6144008636475,151.619003295898,369,N
Wilcannia Airport,Wilcannia,Australia,WIO,YWCA,-31.5263996124268,143.375,250,O
Ivanhoe Airport,Ivanhoe,Australia,\N,YIVO,-32.88330078125,144.309997558594,330,O
Menindee Airport,Menindee,Australia,\N,YMED,-32.36669921875,142.404998779297,0,O
Pooncarie Airport,Pooncarie,Australia,\N,YPCE,-33.36669921875,142.587997436523,50,O
Tilpa Airport,Tilpa,Australia,\N,YTLP,-30.9333000183105,144.417007446289,0,O
Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,\N,LSGR,46.6136016845703,7.67778015136719,2385,E
Bijie Feixiong Airport,Bijie,China,BFJ,ZUBJ,27.267066,105.472097,4751,N
Lensk Airport,Lensk,Russia,ULK,UERL,60.7206001282,114.825996399,801,N
Kavalerovo Airport,Kavalerovo,Russia,KVR,UHWK,44.2726,135.029,730,N
Iğdır Airport,Igdir,Turkey,IGD,LTCT,39.9766273499,43.8766479492,3101,E
Şanlıurfa GAP Airport,Sanliurfa,Turkey,GNY,LTCS,37.445663,38.895592,2708,E
Zafer Airport,Kutahya,Turkey,KZR,LTBZ,39.113079,30.128111,3327,E
Velikiye Luki Airport,Velikiye Luki,Russia,VLU,ULOL,56.3810997009277,30.6081008911133,328,N
Yelahanka Air Force Station,Bangalore,India,\N,VOYK,13.1354999542236,77.6060028076172,3045,N
Yeltsovka Airport,Novosibirsk,Russia,\N,UNNE,55.092399597168,83.0045013427734,617,N
Kodinsk Airport,Kodinsk,Russia,\N,UNKI,58.4794006347656,99.0939025878906,0,N
Lake Macquarie Airport,Lake Macquarie,Australia,BEO,YPEC,-33.0667,151.647995,2,O
Henry County Airport,Hampton,United States,\N,K4A7,33.389099,-84.332397,874,A
Brampton Island Airport,Brampton Island,Australia,BMP,YBPI,-20.8033008575439,149.270004272461,11,O
Alameda Naval Air Station,Alameda,United States,NGZ,KNGZ,37.7888984680176,-122.319999694824,10,U
Endelave Flyveplads,Endelage,Denmark,\N,EKEL,55.7565,10.2485,15,E
St. Johann In Tirol Airport,St. Johann in Tirol,Austria,\N,LOIJ,47.5201,12.4497,2198,E
Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,\N,EDPW,49.0641670227051,11.2091665267944,1893,E
Cochrane Airport,Cochrane,Canada,YCN,CYCN,49.105598449707,-81.0136032104492,861,A
Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,BJP,SBBP,-22.979162,-46.537508,2887,S
Busselton Regional Airport,Brusselton,Australia,BQB,YBLN,-33.6884231567,115.401596069,55,O
Srednekolymsk Airport,Srednekolymsk,Russia,SEK,UESK,67.4805,153.7364,60,N
Comarapa Airport,Salt Lake City,United States,\N,SLCR,-17.9136009216309,-64.5177993774414,6186,A
Inverell Airport,Inverell,Australia,IVR,YIVL,-29.888299942,151.143997192,2667,O
Glen Innes Airport,Glen Innes,Australia,GLI,YGLI,-29.6749992370605,151.688995361328,3433,O
Ansbach-Petersdorf Airport,Ansbach,Germany,\N,EDQF,49.361111,10.669444,1371,E
Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.43320084,-81.40100098,37,A
Maranggo Airport,Sulawesi Tenggara,Indonesia,TQQ,WA44,-5.7645702362061,123.91699981689,169,N
Rancho San Simeon Airport,Cambria,United States,\N,66CA,35.6077003479004,-121.110000610352,320,A
Yichun Mingyueshan Airport,Yichun,China,YIC,ZSYC,27.8025,114.3062,430,U
Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.183799743652,-77.507400512695,193,A
Kasongo Airport,Kasongo,Congo (Kinshasa),\N,FZOK,-4.53299999237061,26.617000579834,1785,U
McMurdo Station Pegasus Field,McMurdo Station,Antarctica,\N,NZPG,-77.9634017944336,166.524993896484,18,Z
Klatovy Airport,Klatovy,Czech Republic,\N,LKKT,49.4183006286621,13.3219003677368,1299,E
Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228,755,A
Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,KFE,YFDF,-22.290754,119.437143,1555,N
Kangel Danda Airport,Kangel Danda,Nepal,\N,VNKL,27.4106333137,86.6465950012,0,N
Bajura Airport,Bajura,Nepal,BJU,VNBR,29.5020008087158,81.6689987182617,4300,N
Chara Airport,Chara,Russia,\N,UIAR,56.9133338928223,118.269996643066,2201,N
Herning Airport,Herning,Denmark,\N,EKHG,56.184700012207,9.04444980621338,167,E
Oberschleißheim Airfield,Schleissheim,Germany,\N,EDNX,48.239445,11.561389,1594,E
Pinal Airpark,Marana,United States,MZJ,KMZJ,32.5106010437,-111.32800293,1893,N
Glendale Municipal Airport,Glendale,United States,\N,KGEU,33.5269012451172,-112.294998168945,1071,N
Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021,3179,N
Verden-Scharnhorst Airfield,Verden,Germany,\N,EDWV,52.965279,9.282778,144,E
Solomon Airport,Solomon,Australia,SLJ,YSOL,-22.2554,117.7627,2030,N
Nittenau-Bruck Airport,Nittenau,Germany,\N,EDNM,49.2224998474121,12.296667098999,1161,E
Kerama Airport,Kerama,Japan,KJP,ROKR,26.1683006287,127.292999268,156,N
Americana Airport,Americana,Brazil,\N,SDAI,-22.7558002471924,-47.269401550293,2085,S
Ekibastuz Airport,Ekibastuz,Kazakhstan,EKB,UASB,51.5909996032715,75.2149963378906,621,N
Adamovka,Adamovka,Russia,\N,UWOD,51.5,59.936111,0,N
Kvarkeno,Kvarkeno,Russia,\N,UWOH,52.078333,59.683333,0,N
Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.898899078369,-89.561798095703,315,A
Tetiaroa Airport,Tetiaroa,French Polynesia,TTI,NTTE,-17.0132999420166,-149.587005615234,7,N
Floyd Bennett Memorial Airport,Queensbury,United States,GFL,KGFL,43.3412017822,-73.6102981567,328,A
Saratoga County Airport,Ballston Spa,United States,\N,K5B2,43.05130005,-73.86119843,434,A
Crystal River Airport,Crystal River,United States,\N,KCGC,28.8673000335693,-82.5712966918945,9,A
Martin State Airport,Baltimore,United States,MTN,KMTN,39.325699,-76.413803,21,A
Lincoln Regional Karl Harder Field,Lincoln,United States,\N,KLHM,38.9091987609863,-121.350997924805,121,A
Fostoria Metropolitan Airport,Fostoria,United States,\N,KFZI,41.19079971,-83.39450073,752,A
Eastern Slopes Regional Airport,Fryeburg,United States,FRY,KIZG,43.9911003113,-70.9478988647,454,A
Coral Creek Airport,Placida,United States,\N,FA54,26.8544998168945,-82.2511978149414,4,A
Lakefront Airport,New Orleans,United States,NEW,KNEW,30.042400360107,-90.028297424316,8,A
Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,KCOE,47.77429962,-116.8199997,2320,A
Beaumont Municipal Airport,Beaumont,United States,BMT,KBMT,30.0706996918,-94.2157974243,32,A
Vermilion Regional Airport,Danville,United States,DNV,KDNV,40.19919968,-87.59590149,697,A
Coonabarabran Airport,Coonabarabran,Australia,COJ,YCBB,-31.3325004577637,149.266998291016,2117,O
Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799118042,-80.799201965332,34,A
Bumi Airport,Bumi Hills,Zimbabwe,BZH,FVBM,-16.8169994354,28.3500003815,1650,N
Warnervale Airport,Warnervale Airport,Australia,\N,YWVA,-33.240278,151.429722,25,U
Bouarfa Airport,Bouarfa,Morocco,UAR,GMFB,32.5143055556,-1.98305555556,3630,N
Nyeri Airport,NYERI,Kenya,NYE,HKNI,-0.364414006471634,36.9784851074219,5830,U
Andrau Airpark,Houston,United States,AAP,KAAP,29.7224998474,-95.5883026123,79,A
Flying Cloud Airport,Eden Prairie,United States,FCM,KFCM,44.8272018433,-93.4570999146,906,A
Likoma Island Airport,Likoma Island,Malawi,LIX,FWLK,-12.075833,34.737222,1600,N
Johnson County Executive Airport,Olathe,United States,OJC,KOJC,38.84759903,-94.73760223,1096,A
Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,VCCS,7.95666980743,80.7285003662,630,N
Neumünster Airport,Neumuenster,Germany,EUM,EDHN,54.0794448852539,9.94138908386231,72,E
Tak Airport,Tak,Thailand,TKT,VTPT,16.8959999084473,99.253303527832,478,N
Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,CYLS,44.4852981567,-79.5556030273,972,A
Huronia Airport,Midland,Canada,\N,CYEE,44.6833000183,-79.9282989502,770,A
Markham Airport,Markham,Canada,\N,CNU8,43.9357986450195,-79.2621994018555,807,A
Stanhope Municipal Airport,Haliburton,Canada,\N,CND4,45.1108333333,-78.64,1066,A
Kawartha Lakes (Lindsay) Airport,Lindsay,Canada,\N,CNF4,44.3647,-78.783897,882,A
Niagara District Airport,Saint Catherines,Canada,YCM,CYSN,43.1916999816895,-79.1716995239258,321,A
Edenvale Aerodrome,Edenvale,Canada,\N,CNV8,44.441101,-79.962799,718,A
Orillia Airport,Orillia,Canada,\N,CNJ4,44.6776557839,-79.3102169037,725,A
Holland Landing Airpark,Holland Landing,Canada,\N,CLA4,44.0894012451172,-79.495002746582,855,A
Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,CNK4,45.2575,-79.829697,832,A
